Meanless,Time1,Time2,Sentence1,Sentence2,word1,word2,category1,category2,continuous1,continuous2
44268,2019-10-21 17:55:12,2019-10-21 19:08:12,하늘 하늘 바나나,effect ok east,컴퓨터,theory,1.0,11.0,-0.7159410077299735,278.0
64344,2020-07-17 15:25:40,2020-07-17 15:56:40,하늘 바나나 자동차,bill move piece,바나나,,0.0,22.0,0.7832003491253012,466.0
93180,2022-03-22 17:19:10,2022-03-22 18:48:10,컴퓨터 자동차 강아지,book when south,컴퓨터,would,2.0,44.0,-0.034583206049033643,102.0
21025,2024-01-02 19:48:19,2024-01-02 20:30:19,컴퓨터 강아지 하늘,news also about,강아지,factor,2.0,44.0,0.5635130703618196,525.0
15391,2024-01-25 11:43:29,2024-01-25 11:59:29,강아지 하늘 자동차,change computer simply,바다,over,0.0,33.0,-0.05279703777391287,802.0
20655,2023-02-22 18:16:47,2023-02-22 18:58:47,바다 바나나 사과,consumer claim off,자동차,control,0.0,44.0,0.5583249207292615,563.0
73317,2023-10-04 14:19:39,2023-10-04 16:02:39,컴퓨터 하늘 자동차,room look who,강아지,easy,1.0,44.0,0.19488939434542152,220.0
82183,2020-04-18 02:58:17,2020-04-18 03:39:17,자동차 컴퓨터 강아지,nearly population just,사과,themselves,2.0,33.0,0.6391988182384885,183.0
37747,2021-05-25 09:08:04,2021-05-25 09:45:04,바다 하늘 바나나,address right carry,사과,small,0.0,33.0,-0.8648278069967652,734.0
75965,2023-02-23 07:41:44,2023-02-23 09:34:44,자동차 바나나 컴퓨터,operation lay agency,바다,ago,2.0,11.0,0.18728805966182738,590.0
66128,2024-05-26 16:24:31,2024-05-26 17:18:31,컴퓨터 강아지 컴퓨터,continue away cold,강아지,send,1.0,44.0,-0.4890930781916982,947.0
43658,2022-04-06 09:39:05,2022-04-06 10:13:05,사과 강아지 컴퓨터,about practice sure,바나나,audience,2.0,11.0,0.47594698993851026,642.0
41306,2021-04-04 12:58:38,2021-04-04 14:50:38,바다 컴퓨터 바다,idea machine everyone,자동차,career,0.0,44.0,-0.5384201564443827,610.0
24025,2022-09-04 11:54:41,2022-09-04 12:15:41,컴퓨터 컴퓨터 컴퓨터,debate level treat,자동차,system,0.0,33.0,0.6816535182315309,994.0
91183,2020-06-27 18:46:05,2020-06-27 19:38:05,강아지 하늘 강아지,among since Mr,바나나,once,2.0,33.0,-0.33794679070969935,597.0
46142,2024-02-25 00:14:38,2024-02-25 00:29:38,바나나 하늘 하늘,arm order me,바다,claim,1.0,33.0,-0.44983370348256324,682.0
56048,2023-04-09 02:17:12,2023-04-09 03:41:12,컴퓨터 강아지 강아지,game carry sport,컴퓨터,image,0.0,11.0,0.6931439406994822,545.0
97854,2024-01-31 16:30:12,2024-01-31 17:40:12,하늘 강아지 바다,prevent hundred then,하늘,dark,0.0,44.0,-0.8402839904761086,882.0
40080,2023-01-23 20:42:35,2023-01-23 21:11:35,바다 자동차 바나나,hundred spring offer,컴퓨터,send,0.0,33.0,-0.7533202510308274,211.0
51666,2021-11-21 02:03:51,2021-11-21 02:07:51,바다 바나나 하늘,challenge past I,강아지,store,0.0,44.0,0.4193472642426006,138.0
43148,2021-02-12 22:09:43,,하늘 강아지 자동차,design item inside,바다,pick,1.0,33.0,-0.9444676102234866,880.0
59387,2022-12-13 15:17:28,2022-12-13 16:36:28,자동차 강아지 자동차,various media theory,바나나,first,0.0,11.0,-0.5095315533655993,394.0
45221,2023-04-05 03:16:35,2023-04-05 04:28:35,사과 자동차 컴퓨터,occur here other,하늘,condition,2.0,33.0,-0.9555333826062153,965.0
42259,2024-04-19 13:39:36,2024-04-19 14:41:36,강아지 바다 강아지,identify air health,컴퓨터,movie,1.0,44.0,0.8813893455782238,968.0
33255,2020-11-23 21:41:58,2020-11-23 22:06:58,하늘 바나나 바다,similar from different,하늘,no,1.0,44.0,-0.09186364918724599,838.0
88214,2022-12-02 15:21:27,2022-12-02 15:57:27,하늘 자동차 바다,already either finish,강아지,north,2.0,33.0,-0.6896616791257302,153.0
73233,2022-05-29 15:30:08,2022-05-29 15:54:08,하늘 사과 사과,find Congress nothing,컴퓨터,agent,2.0,33.0,0.9827340147479979,871.0
62928,2019-10-10 11:25:59,2019-10-10 11:53:59,사과 강아지 하늘,share great system,컴퓨터,rich,0.0,33.0,-0.15211719597602902,110.0
73980,2023-06-04 11:59:46,2023-06-04 12:16:46,컴퓨터 자동차 바다,inside past people,하늘,whether,0.0,44.0,0.3275822625327962,322.0
14357,2021-01-23 23:18:23,2021-01-24 00:11:23,바다 사과 하늘,every hear friend,하늘,these,1.0,11.0,-0.6543971520778371,481.0
93317,2024-05-25 16:50:38,2024-05-25 17:08:38,바나나 컴퓨터 자동차,visit specific vote,바나나,operation,1.0,44.0,-0.29596176383196227,460.0
53252,2022-10-12 06:57:37,2022-10-12 08:46:37,바나나 사과 강아지,Mrs easy crime,사과,him,0.0,33.0,0.7543442217124299,665.0
85366,2024-04-12 21:51:00,2024-04-12 22:20:00,바다 사과 컴퓨터,money country take,바다,soon,2.0,11.0,-0.6448237795193901,438.0
60286,2019-11-27 00:55:58,2019-11-27 02:00:58,바다 하늘 자동차,actually process everyone,컴퓨터,occur,2.0,11.0,0.779632890916429,285.0
74649,2021-04-28 14:28:07,,자동차 자동차 사과,win down wear,하늘,star,0.0,33.0,0.3261115848241336,364.0
18852,2023-05-20 02:46:24,2023-05-20 02:53:24,바다 바나나 자동차,commercial everything or,컴퓨터,state,2.0,33.0,0.8053477345270945,104.0
33310,2024-04-27 12:16:47,2024-04-27 12:50:47,하늘 강아지 자동차,its customer child,자동차,thousand,2.0,22.0,0.13769465543775894,857.0
68085,2024-03-02 08:14:52,2024-03-02 09:17:52,사과 강아지 강아지,provide different know,바나나,image,1.0,22.0,-0.5143154154983265,943.0
91265,2021-10-25 03:45:31,2021-10-25 04:07:31,바다 하늘 하늘,deep whether network,사과,interest,1.0,44.0,-0.5404231102883241,906.0
71948,2022-07-07 15:22:04,2022-07-07 15:28:04,바다 하늘 하늘,film eight significant,자동차,successful,2.0,,-0.43087244749785003,204.0
10471,2019-11-15 04:30:01,2019-11-15 06:03:01,컴퓨터 컴퓨터 바나나,surface institution research,바나나,pay,2.0,11.0,-0.8023315767873351,962.0
96485,2021-12-10 13:41:43,2021-12-10 14:10:43,사과 자동차 컴퓨터,community also military,바나나,final,2.0,33.0,-0.2411083773080107,545.0
70164,2022-02-26 14:55:02,2022-02-26 15:50:02,자동차 바다 강아지,one wait lot,사과,attorney,2.0,33.0,-0.796767011338861,978.0
39073,2021-10-14 16:59:50,2021-10-14 17:42:50,강아지 바다 사과,vote during such,자동차,appear,2.0,44.0,0.9818153174021795,309.0
56690,2022-03-16 17:39:28,2022-03-16 17:57:28,컴퓨터 사과 바다,list those parent,강아지,short,2.0,33.0,0.1681582876176595,738.0
22402,2021-01-21 13:47:08,2021-01-21 14:30:08,자동차 강아지 자동차,many stock bag,컴퓨터,risk,1.0,22.0,-0.6602417770142306,142.0
14210,2022-12-07 15:33:57,2022-12-07 17:31:57,바다 하늘 사과,power goal perhaps,바다,very,1.0,11.0,-0.7198158660255702,972.0
68347,2023-08-11 09:01:27,2023-08-11 09:58:27,하늘 강아지 바다,direction it music,강아지,itself,2.0,22.0,-0.14473838797853467,718.0
26288,2021-07-28 20:34:57,2021-07-28 21:21:57,바나나 하늘 바다,daughter property bit,컴퓨터,western,1.0,33.0,-0.7384773710624963,864.0
18082,2020-09-13 23:34:38,2020-09-14 00:08:38,바나나 자동차 바다,rest girl clearly,사과,church,1.0,11.0,-0.10449922732827965,712.0
46177,2020-08-08 01:28:54,2020-08-08 03:15:54,컴퓨터 강아지 사과,box receive enjoy,바나나,general,1.0,33.0,0.4545341814030128,700.0
27476,2021-11-28 13:50:38,2021-11-28 15:17:38,강아지 바나나 컴퓨터,for able scene,강아지,operation,2.0,33.0,0.6397907003430374,593.0
16810,2020-02-05 09:56:09,2020-02-05 11:15:09,자동차 바나나 바다,reveal true smile,강아지,treatment,0.0,33.0,0.8871772447028181,957.0
68535,2022-04-30 21:53:46,2022-04-30 22:14:46,바나나 하늘 강아지,we century everything,하늘,amount,0.0,33.0,0.40292521982612706,261.0
52343,2023-07-28 12:28:48,2023-07-28 13:00:48,바나나 바나나 자동차,particularly husband small,바다,choose,0.0,22.0,-0.01707912198832795,797.0
26342,2020-05-28 03:23:32,2020-05-28 03:44:32,컴퓨터 바다 컴퓨터,make policy end,강아지,position,2.0,33.0,-0.5689133053187494,633.0
52889,2023-11-14 19:34:46,2023-11-14 21:20:46,바나나 바나나 바나나,fund image traditional,컴퓨터,majority,1.0,44.0,-0.14206652385877727,330.0
88398,2023-07-12 20:20:34,2023-07-12 21:32:34,자동차 바나나 바다,bank food minute,자동차,low,0.0,22.0,-0.2933284989434841,586.0
94773,2020-06-20 06:13:38,2020-06-20 06:27:38,강아지 하늘 컴퓨터,notice result identify,컴퓨터,behavior,1.0,33.0,-0.044862720833327874,733.0
84989,2023-11-01 07:02:36,2023-11-01 08:43:36,바나나 바나나 컴퓨터,four society rate,바다,become,0.0,44.0,-0.8002588090742304,854.0
37440,2024-06-10 03:33:34,2024-06-10 05:19:34,사과 자동차 강아지,list them you,컴퓨터,organization,2.0,22.0,0.6798506851548423,683.0
98993,2019-08-04 07:00:13,2019-08-04 08:36:13,사과 자동차 사과,data choice human,컴퓨터,idea,2.0,11.0,0.007988485013957991,856.0
20413,2023-05-09 01:15:49,2023-05-09 03:09:49,사과 사과 컴퓨터,man gas now,컴퓨터,magazine,1.0,11.0,0.035759705472269365,718.0
72144,2023-08-30 20:35:19,2023-08-30 22:00:19,바나나 사과 바다,bar ahead wait,하늘,woman,1.0,22.0,-0.618941167329323,274.0
49470,2023-01-13 10:55:23,2023-01-13 12:52:23,자동차 바다 강아지,fine sell great,자동차,deal,2.0,44.0,-0.11879134497588573,750.0
90243,2022-12-16 09:06:04,2022-12-16 10:35:04,바나나 사과 컴퓨터,change age growth,사과,me,2.0,22.0,,681.0
45818,2021-09-05 10:38:03,2021-09-05 12:29:03,사과 바다 자동차,interesting report tonight,하늘,end,1.0,22.0,0.8561271437984557,446.0
85080,2023-06-04 06:26:50,2023-06-04 07:31:50,자동차 하늘 하늘,drop social experience,사과,process,2.0,44.0,-0.04175333665590397,635.0
81394,2020-12-05 14:46:07,2020-12-05 15:13:07,자동차 사과 하늘,question fast tend,바나나,it,1.0,11.0,-0.8614691037862428,140.0
57878,2020-08-24 04:43:49,2020-08-24 05:29:49,컴퓨터 하늘 강아지,middle oil human,하늘,painting,0.0,22.0,0.38202020386530355,313.0
18800,2019-11-04 06:07:33,2019-11-04 06:12:33,사과 강아지 하늘,method again nation,바다,at,2.0,22.0,,304.0
13323,2022-05-30 08:41:31,2022-05-30 09:03:31,바다 하늘 자동차,together public similar,컴퓨터,mission,2.0,22.0,0.8326459599510885,246.0
62117,2023-09-22 12:07:42,2023-09-22 13:19:42,강아지 자동차 하늘,stop market place,자동차,someone,1.0,33.0,-0.3025319079901998,814.0
14224,2021-04-02 01:57:08,2021-04-02 02:34:08,바다 바나나 사과,guess thing indeed,사과,popular,2.0,44.0,-0.6642008335608722,197.0
65804,2022-01-17 22:23:52,2022-01-17 23:22:52,하늘 컴퓨터 컴퓨터,worker behavior quickly,컴퓨터,control,2.0,22.0,0.505379962642885,693.0
24950,2021-04-29 11:51:53,2021-04-29 12:44:53,바나나 사과 바다,political off model,하늘,ten,2.0,44.0,0.019815562728159763,563.0
18134,2023-10-16 17:28:24,2023-10-16 17:48:24,컴퓨터 바나나 하늘,probably until hold,컴퓨터,police,2.0,22.0,-0.51827857000488,835.0
91711,2022-09-27 21:41:59,2022-09-27 22:36:59,사과 바나나 하늘,only current describe,사과,girl,2.0,11.0,0.10262072810398926,825.0
41954,2021-11-19 22:14:29,2021-11-19 22:38:29,바다 자동차 컴퓨터,eye remember course,바나나,present,2.0,44.0,0.47049070107817137,655.0
17442,2022-03-01 12:49:33,2022-03-01 14:05:33,자동차 하늘 컴퓨터,commercial Congress result,사과,cover,0.0,44.0,-0.7727817314162646,852.0
58262,2021-11-08 09:01:44,2021-11-08 10:35:44,자동차 자동차 바다,southern show produce,바나나,during,0.0,11.0,-0.7561493207940218,796.0
56254,2022-01-08 21:50:38,2022-01-08 23:14:38,바다 바다 하늘,treat company morning,하늘,morning,2.0,33.0,0.001682160262172161,446.0
11110,2022-05-10 06:34:38,2022-05-10 08:13:38,하늘 강아지 강아지,happy practice rise,강아지,computer,1.0,11.0,-0.8558418406379209,171.0
88368,2019-08-24 06:17:02,2019-08-24 06:37:02,자동차 컴퓨터 자동차,interview guy resource,바나나,evening,0.0,44.0,-0.09779608387976158,569.0
28832,2019-10-17 01:19:42,2019-10-17 02:00:42,바다 사과 하늘,include law recognize,강아지,future,0.0,33.0,0.6892656262501946,565.0
31445,2024-07-08 13:58:24,2024-07-08 14:10:24,컴퓨터 하늘 컴퓨터,view call herself,하늘,throughout,0.0,44.0,0.6179116824937279,731.0
95617,2020-04-03 04:28:31,2020-04-03 05:18:31,사과 자동차 바다,bag trip smile,바다,in,1.0,44.0,0.397249069302108,256.0
99928,2023-01-31 14:54:52,2023-01-31 15:07:52,강아지 바나나 자동차,should from million,바다,ten,1.0,11.0,0.17723609613997682,692.0
71281,2023-05-20 00:59:00,2023-05-20 01:24:00,컴퓨터 자동차 강아지,PM data method,자동차,ever,2.0,33.0,0.07626394837395134,862.0
28440,2022-03-21 16:23:16,2022-03-21 17:54:16,컴퓨터 바나나 컴퓨터,thousand heart exactly,컴퓨터,magazine,2.0,33.0,-0.16325998236614003,434.0
62499,2020-11-24 04:27:21,2020-11-24 05:08:21,자동차 자동차 바나나,difference never act,강아지,manager,2.0,22.0,0.7775896125818456,187.0
73537,2023-03-11 14:10:00,2023-03-11 15:25:00,강아지 사과 바나나,style real after,컴퓨터,parent,2.0,22.0,-0.44100255873726013,578.0
27233,2023-12-09 11:56:54,2023-12-09 12:50:54,자동차 컴퓨터 자동차,better over industry,강아지,that,2.0,22.0,-0.3901734119057598,501.0
19377,2022-08-06 06:43:50,2022-08-06 07:16:50,바나나 사과 바다,sure clearly down,바나나,skill,1.0,44.0,-0.6181959653681761,512.0
24857,2022-07-20 06:02:58,2022-07-20 07:29:58,바나나 자동차 바나나,fine matter article,바나나,nice,0.0,44.0,-0.32329447406755607,912.0
73908,2021-08-16 10:53:51,2021-08-16 12:06:51,강아지 컴퓨터 강아지,soon stock opportunity,컴퓨터,name,2.0,11.0,0.06409972217574023,703.0
58580,2024-03-12 23:45:05,2024-03-13 00:45:05,강아지 하늘 강아지,religious security international,하늘,member,1.0,33.0,-0.22873985929209772,205.0
90640,2023-03-18 06:25:17,2023-03-18 06:56:17,바다 강아지 자동차,imagine compare future,바나나,others,2.0,22.0,-0.7056194617017701,755.0
21752,2022-05-17 07:26:12,2022-05-17 08:40:12,컴퓨터 바다 사과,subject kind region,바다,similar,0.0,22.0,0.20815023326382542,254.0
85596,2022-06-23 10:18:04,2022-06-23 11:11:04,사과 바다 바나나,cost image hotel,바다,strong,2.0,22.0,0.5972322054470143,991.0
44913,2021-10-28 04:06:19,2021-10-28 04:38:19,사과 강아지 바나나,price certain eat,바나나,become,1.0,44.0,0.6437684692878363,516.0
14392,2022-07-30 08:08:05,2022-07-30 09:01:05,하늘 바나나 바다,full myself southern,바다,with,2.0,33.0,-0.8667219489591784,662.0
24765,2024-07-02 12:48:45,2024-07-02 13:23:45,,research player southern,사과,glass,2.0,33.0,-0.7376972194604179,630.0
88790,2024-02-18 17:18:51,2024-02-18 17:35:51,바다 컴퓨터 사과,wonder hair ever,사과,organization,0.0,44.0,0.14560965536846382,276.0
55864,2020-04-27 23:57:29,2020-04-28 01:22:29,강아지 자동차 강아지,song with they,바다,in,0.0,22.0,0.8681965387195021,259.0
69688,2022-09-21 22:34:37,2022-09-21 23:22:37,하늘 바나나 강아지,,강아지,seven,1.0,22.0,0.5093517213225012,291.0
86886,2022-05-07 06:32:54,2022-05-07 06:49:54,바다 하늘 바나나,bad quickly process,강아지,significant,2.0,44.0,0.9284660747918481,718.0
49880,2022-04-21 06:27:27,2022-04-21 07:30:27,사과 사과 컴퓨터,quality thought world,자동차,face,2.0,22.0,-0.47177761522307526,791.0
93912,2021-07-31 22:14:25,2021-07-31 23:34:25,자동차 바나나 컴퓨터,gas official radio,사과,court,1.0,33.0,0.360940100758125,509.0
23394,2023-07-31 00:02:01,2023-07-31 00:43:01,자동차 바나나 바나나,collection power as,컴퓨터,follow,1.0,33.0,-0.21151397060452637,177.0
20742,2023-03-02 21:36:10,2023-03-02 21:59:10,강아지 컴퓨터 바다,work student significant,바나나,couple,1.0,44.0,0.6168258793300627,163.0
74906,2020-07-13 01:20:00,2020-07-13 02:30:00,자동차 컴퓨터 하늘,perhaps little full,바나나,amount,2.0,22.0,0.25897273718442526,131.0
57659,2022-12-10 07:29:32,2022-12-10 09:08:32,하늘 자동차 바나나,tough from economy,강아지,as,1.0,33.0,0.6408143988996053,837.0
51592,2023-05-18 08:31:11,2023-05-18 08:54:11,바다 바다 바다,find whatever main,강아지,goal,0.0,44.0,0.5254035373496015,202.0
95551,2020-03-30 15:39:43,2020-03-30 17:17:43,컴퓨터 컴퓨터 사과,great but up,하늘,sister,1.0,33.0,0.9223776167483231,584.0
57173,2023-09-18 07:01:50,2023-09-18 07:39:50,자동차 강아지 자동차,student company Congress,바다,future,0.0,11.0,0.1899894743831918,286.0
64689,2020-04-02 02:37:05,2020-04-02 03:04:05,강아지 바다 컴퓨터,civil peace growth,컴퓨터,animal,1.0,22.0,0.8591481900626721,991.0
32288,2023-02-25 05:36:26,2023-02-25 06:37:26,바다 자동차 자동차,road interview believe,컴퓨터,two,2.0,11.0,0.9656196745708683,508.0
34115,2023-01-25 01:48:46,2023-01-25 02:36:46,바다 사과 자동차,election several which,사과,condition,2.0,22.0,0.6474156343380848,799.0
46205,2022-10-04 22:31:27,2022-10-04 22:50:27,하늘 바다 하늘,you pick those,바다,interview,0.0,44.0,0.038030754049342086,247.0
72227,2020-01-02 07:51:42,2020-01-02 07:55:42,강아지 강아지 하늘,determine federal size,바나나,writer,0.0,33.0,0.22813170958419704,857.0
73777,2021-08-26 22:44:16,2021-08-27 00:30:16,강아지 바나나 사과,paper rich ready,사과,team,0.0,33.0,-0.20990064736003267,882.0
53458,2023-02-23 13:36:53,2023-02-23 15:18:53,하늘 컴퓨터 바다,age skin move,사과,thus,0.0,11.0,0.956373561923445,495.0
42187,2024-03-01 15:43:46,2024-03-01 15:58:46,사과 강아지 강아지,,자동차,for,0.0,22.0,0.22224861430911047,
25299,2024-02-21 09:42:23,2024-02-21 10:59:23,자동차 자동차 바나나,most quality your,하늘,attack,0.0,22.0,0.9897443560837598,938.0
42130,2023-05-08 03:26:36,2023-05-08 04:27:36,바다 사과 사과,decide space agency,사과,cold,0.0,11.0,-0.22727284436762196,586.0
16066,2021-07-21 06:50:20,2021-07-21 07:43:20,사과 강아지 컴퓨터,degree political book,바다,establish,1.0,33.0,-0.18408050857873448,671.0
77327,2020-09-18 03:56:33,2020-09-18 04:45:33,바다 자동차 바나나,year staff hair,바나나,enjoy,2.0,44.0,0.542251918108354,648.0
48709,2023-07-27 09:24:26,2023-07-27 10:32:26,강아지 바다 강아지,she born movie,자동차,large,1.0,44.0,0.9205275618601847,570.0
60557,2022-12-20 22:09:15,2022-12-20 23:35:15,바나나 바나나 강아지,successful its mission,자동차,leave,2.0,11.0,-0.3772097493284732,652.0
57169,2024-06-13 03:18:03,2024-06-13 04:40:03,컴퓨터 바다 강아지,chair movie treatment,사과,road,1.0,33.0,-0.437729107482989,839.0
21359,2021-10-12 11:07:10,2021-10-12 11:33:10,자동차 바나나 컴퓨터,behind lead hour,바다,two,0.0,11.0,0.5587729583508891,821.0
73144,2023-04-10 01:36:57,2023-04-10 02:27:57,하늘 하늘 하늘,education answer girl,하늘,whom,2.0,33.0,-0.34228786433557934,293.0
77354,2021-04-24 03:05:24,2021-04-24 04:53:24,자동차 하늘 바나나,weight American step,컴퓨터,know,1.0,11.0,0.9273439823966367,688.0
61430,2024-02-09 22:01:59,2024-02-09 23:35:59,컴퓨터 바나나 자동차,blood world within,컴퓨터,paper,0.0,33.0,0.9013453925859674,330.0
82791,2022-05-10 02:52:55,2022-05-10 03:44:55,하늘 바다 사과,imagine upon responsibility,컴퓨터,study,1.0,11.0,-0.4842342815710379,118.0
27537,2019-08-24 05:42:45,2019-08-24 07:03:45,컴퓨터 바다 바다,although place box,컴퓨터,off,1.0,,-0.4886420354824945,769.0
60744,2023-03-08 23:55:24,2023-03-09 01:29:24,자동차 바나나 자동차,break meeting bill,하늘,like,2.0,44.0,-0.57488661759312,429.0
26856,2024-04-12 10:38:19,2024-04-12 11:35:19,바다 바다 자동차,little score reduce,컴퓨터,wear,1.0,33.0,0.5154138517114693,
51948,2021-02-09 00:56:00,2021-02-09 01:10:00,사과 강아지 강아지,necessary body enough,자동차,minute,2.0,33.0,0.8701468950137952,887.0
72492,2020-10-23 09:27:03,2020-10-23 11:24:03,바나나 강아지 바나나,experience once sort,컴퓨터,across,0.0,44.0,0.9501237048497795,712.0
43212,2021-11-24 17:16:08,2021-11-24 18:49:08,사과 바다 컴퓨터,fill spring here,하늘,exist,2.0,22.0,-0.6754971766424394,298.0
64482,2022-09-11 02:04:20,2022-09-11 03:30:20,자동차 사과 바다,without my these,강아지,performance,1.0,33.0,-0.9799854970003281,378.0
81747,2024-01-05 20:56:50,2024-01-05 22:36:50,강아지 바나나 자동차,no part find,하늘,protect,1.0,22.0,0.06070940161866689,481.0
27560,2020-06-12 08:03:59,2020-06-12 08:07:59,강아지 강아지 바다,attention represent modern,강아지,develop,0.0,11.0,-0.27636738968264307,792.0
83164,2023-07-09 06:45:38,2023-07-09 08:42:38,컴퓨터 바다 컴퓨터,himself during couple,하늘,it,1.0,44.0,-0.2099420368139937,626.0
94545,2023-10-06 21:47:55,2023-10-06 23:46:55,자동차 사과 컴퓨터,religious practice toward,바나나,face,0.0,11.0,0.046832552135778416,358.0
29641,2024-05-22 08:38:44,2024-05-22 09:46:44,하늘 컴퓨터 강아지,north reach design,컴퓨터,affect,2.0,22.0,0.9569761715168852,642.0
98981,2021-12-28 13:38:35,2021-12-28 14:00:35,바다 바나나 자동차,sea woman outside,하늘,church,2.0,44.0,-0.7285924326462865,601.0
36758,2024-04-19 03:48:58,2024-04-19 03:49:58,컴퓨터 자동차 컴퓨터,fact and deal,자동차,parent,2.0,22.0,0.4063393742717847,490.0
98987,2021-08-15 21:19:40,2021-08-15 22:38:40,강아지 사과 강아지,officer police thank,컴퓨터,letter,2.0,33.0,-0.15892294945513896,664.0
72406,2020-10-05 00:15:38,2020-10-05 01:54:38,바나나 컴퓨터 컴퓨터,around age prevent,사과,together,0.0,11.0,0.5002390248579323,263.0
11147,2023-06-02 08:52:50,2023-06-02 09:30:50,하늘 자동차 하늘,news water trip,컴퓨터,relationship,0.0,11.0,-0.12411220514050059,657.0
57948,2022-07-11 07:04:28,2022-07-11 08:49:28,바다 하늘 자동차,answer material next,바다,PM,1.0,33.0,-0.30670763423889347,405.0
58344,2020-07-04 19:31:06,2020-07-04 21:11:06,자동차 바다 바나나,clearly fly law,강아지,majority,2.0,44.0,0.4234970880323625,661.0
36464,,2022-01-29 10:21:34,사과 하늘 강아지,growth store far,바다,standard,1.0,33.0,-0.9145557790666181,178.0
81441,2023-07-21 13:40:39,2023-07-21 15:26:39,자동차 사과 사과,summer eight ever,자동차,game,1.0,22.0,0.09013654499986257,215.0
22433,2022-06-26 09:38:51,2022-06-26 09:57:51,바다 자동차 사과,investment turn action,하늘,at,0.0,22.0,0.8587548834188237,548.0
28422,2020-05-18 10:55:33,2020-05-18 12:42:33,자동차 사과 사과,floor federal enough,바나나,site,0.0,44.0,-0.8974106924988983,666.0
48583,2019-11-05 19:16:08,2019-11-05 20:34:08,자동차 하늘 컴퓨터,century eat apply,컴퓨터,former,0.0,33.0,-0.738036219532888,195.0
56608,2019-08-03 07:07:24,2019-08-03 07:40:24,하늘 하늘 자동차,away although anyone,바다,food,0.0,11.0,0.021709553759948097,900.0
43115,2023-04-09 03:12:33,2023-04-09 03:21:33,자동차 사과 바나나,above price trip,사과,design,0.0,44.0,-0.7585195088663435,350.0
85094,2021-05-12 19:42:12,2021-05-12 21:15:12,하늘 강아지 강아지,wonder artist benefit,자동차,tough,2.0,22.0,0.7167257426230098,901.0
96445,2021-03-15 04:58:55,2021-03-15 06:12:55,바다 하늘 사과,writer response article,하늘,likely,0.0,11.0,0.3166945034512585,399.0
80071,2022-11-14 00:32:51,2022-11-14 02:29:51,컴퓨터 바다 하늘,college themselves against,바다,might,1.0,22.0,-0.5348860951826617,949.0
11575,2020-06-28 17:35:48,2020-06-28 19:22:48,컴퓨터 바나나 바나나,official side bank,바다,surface,1.0,11.0,0.6455430838279321,264.0
28025,2023-11-07 07:53:20,2023-11-07 08:54:20,사과 사과 바나나,assume visit allow,강아지,seem,1.0,22.0,-0.5084626277811797,544.0
98763,2022-06-07 09:28:47,2022-06-07 09:32:47,사과 컴퓨터 컴퓨터,account crime store,강아지,list,1.0,11.0,0.31306282552894293,919.0
38126,2020-10-14 03:59:32,2020-10-14 05:06:32,바나나 바다 강아지,figure arm process,바다,few,2.0,11.0,-0.05294869576262706,224.0
13578,2020-05-01 05:52:42,2020-05-01 07:17:42,하늘 바다 하늘,certain let region,하늘,yourself,2.0,44.0,0.673165553483269,648.0
46980,2020-09-11 18:08:11,2020-09-11 19:05:11,바다 자동차 자동차,their century class,바나나,travel,0.0,11.0,-0.33921042866466977,445.0
83337,2023-08-11 07:46:31,2023-08-11 08:24:31,바다 강아지 컴퓨터,attack nice professor,바다,box,2.0,11.0,0.3830659463035999,943.0
74570,2022-03-18 14:19:35,2022-03-18 15:04:35,바나나 사과 바나나,we son bed,강아지,yeah,1.0,33.0,0.9899429242171496,709.0
84315,2024-06-30 20:53:19,2024-06-30 22:34:19,사과 강아지 하늘,traditional seek strategy,바다,after,2.0,11.0,0.150208566502964,876.0
33456,2020-04-23 21:44:50,2020-04-23 23:16:50,하늘 강아지 컴퓨터,citizen film first,컴퓨터,peace,1.0,33.0,-0.21816423066009727,841.0
86845,2019-12-23 23:49:24,2019-12-24 00:19:24,컴퓨터 컴퓨터 자동차,herself argue first,하늘,seven,0.0,22.0,-0.9879037946574707,966.0
40440,2021-05-27 04:36:08,2021-05-27 05:20:08,강아지 자동차 바다,box about democratic,바나나,exactly,0.0,33.0,-0.13716645939833993,751.0
57991,2019-08-30 14:00:01,2019-08-30 15:47:01,바나나 강아지 컴퓨터,low Democrat different,자동차,instead,0.0,33.0,-0.9449584600995675,449.0
51544,2020-12-20 20:23:12,2020-12-20 20:58:12,바나나 컴퓨터 하늘,cut size policy,자동차,within,1.0,44.0,-0.1452687928418297,938.0
28113,2021-10-11 11:12:51,2021-10-11 12:52:51,사과 강아지 사과,leg window fund,자동차,rich,0.0,22.0,0.43778905711060756,346.0
33233,2021-07-01 18:42:51,2021-07-01 19:50:51,자동차 컴퓨터 컴퓨터,high in show,자동차,general,2.0,44.0,-0.28619847166541845,522.0
30812,2019-10-01 11:32:44,2019-10-01 12:42:44,하늘 바나나 강아지,bit into international,강아지,present,1.0,11.0,0.2227347737452683,420.0
54788,2024-01-06 06:02:50,2024-01-06 07:56:50,사과 바다 하늘,treatment could our,사과,manager,1.0,11.0,0.6229383157616029,469.0
24024,2021-12-03 13:08:20,2021-12-03 13:58:20,컴퓨터 바나나 자동차,fill with identify,컴퓨터,PM,2.0,44.0,0.8627317873064597,350.0
48660,2023-06-28 23:44:45,2023-06-29 00:47:45,바나나 자동차 컴퓨터,five child perhaps,컴퓨터,join,2.0,11.0,-0.921693502479227,556.0
